,wave,INCOME_1,INCOME_2,INCOME_3,INCOME_4,INCOME_5,INCOME_6,INCOME_7,WP16,WP18,WP23,WP27,WP30,WP31,WP40,WP43,WP60,WP61,WP63,WP65,WP67,WP68,WP69,WP70,WP71,WP74,WP83,WP85,WP86,WP19472,WP88,WP89,WP91,WP92,WP93,WP94,WP95,WP96,WP97,WP98,WP10248,WP103,WP105,WP106,WP108,WP109,WP110,WP111,WP112,WP113,WP117,WP118,WP119,WP129,WP130,WP9050,WP131,WP132,WP134,WP137,WP138,WP139,WP141,WP144,WP10251,WP145,WP146,WP150,WP151,WP153,WP155,WP156,WP13125,WP1219,WP1220,WP1223,EMP_2010,WP1230,WP1233,WP2319,WP4657,WP9042,WP9048,WP17625,WP17626,WP16056,WP15862,WP19544,WP3117
2221960,15.1,0.0,0.0,0.0,0.0,1.0,,1.0,98.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,2.0,54.0,4.0,6.0,0.0,,3.0,1.0,,,2.0,1.0,2.0,,2.0,1.0
2221961,15.1,240000.0,58935.35814719596,48000.0,11787.071629439193,4.0,,1.0,10.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,25.0,1.0,1.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2221962,15.1,84000.0,20627.375351518585,21000.0,5156.843837879646,3.0,,3.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,50.0,2.0,1.0,0.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2221963,15.1,84000.0,20627.375351518585,12000.0,2946.767907359798,2.0,,1.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,34.0,2.0,4.0,3.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2221964,15.1,72000.0,17680.607444158788,14400.0,3536.1214888317577,2.0,,1.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,26.0,2.0,6.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221965,15.1,240000.0,58935.35814719596,48000.0,11787.071629439193,4.0,,1.0,5.0,98.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,58.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221966,15.1,36000.0,8840.303722079394,6000.0,1473.383953679899,1.0,,1.0,10.0,10.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,60.0,2.0,1.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2221967,15.1,96000.0,23574.143258878386,48000.0,11787.071629439193,4.0,,1.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,18.0,1.0,4.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2221968,15.1,144000.0,35361.214888317576,24000.0,5893.535814719596,3.0,,1.0,8.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,39.0,2.0,1.0,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2221969,15.1,144000.0,35361.214888317576,48000.0,11787.071629439191,4.0,,1.0,5.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,30.0,1.0,1.0,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221970,15.1,144000.0,35361.214888317576,48000.0,11787.071629439191,4.0,,3.0,5.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,20.0,1.0,2.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221971,15.1,120000.0,29467.67907359798,30000.0,7366.919768399495,3.0,,3.0,7.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,24.0,1.0,1.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2221972,15.1,96000.0,23574.143258878386,19200.0,4714.828651775677,2.0,,1.0,5.0,98.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,43.0,2.0,3.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2221973,15.1,120000.0,29467.67907359798,30000.0,7366.919768399495,3.0,,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,24.0,1.0,6.0,0.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221974,15.1,60000.0,14733.83953679899,10000.0,2455.6399227998318,1.0,,1.0,7.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,22.0,1.0,1.0,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221975,15.1,84000.0,20627.375351518585,16800.0,4125.475070303717,2.0,,3.0,5.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,8.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,,1.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,100.0,2.0,6.0,99.0,,6.0,1.0,,,4.0,1.0,4.0,,1.0,2.0
2221976,15.1,216000.0,53041.82233247637,72000.0,17680.607444158788,5.0,,1.0,7.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,47.0,2.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2221977,15.1,180000.0,44201.51861039697,30000.0,7366.919768399494,3.0,,1.0,6.0,7.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,60.0,2.0,5.0,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221978,15.1,18000.0,4420.151861039697,4500.0,1105.0379652599242,1.0,,1.0,10.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,53.0,2.0,2.0,1.0,,2.0,1.0,,,2.0,1.0,2.0,,2.0,1.0
2221979,15.1,228000.0,55988.590239836165,57000.0,13997.147559959041,4.0,,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,30.0,1.0,1.0,0.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2221980,15.1,156000.0,38307.98279567737,26000.0,6384.663799279562,3.0,,1.0,8.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,21.0,3.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221981,15.1,240000.0,58935.35814719596,48000.0,11787.071629439193,4.0,,1.0,7.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,2.0,28.0,1.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2221982,15.1,36000.0,8840.303722079394,12000.0,2946.767907359798,2.0,,1.0,6.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,56.0,2.0,6.0,0.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2221983,15.1,36000.0,8840.303722079394,18000.0,4420.151861039697,2.0,,3.0,4.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,27.0,2.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221984,15.1,0.0,0.0,0.0,0.0,1.0,,3.0,10.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,15.0,1.0,6.0,0.0,,2.0,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0
2221985,15.1,1200000.0,294676.7907359798,300000.0,73669.19768399495,5.0,,1.0,8.0,8.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,27.0,1.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2221986,15.1,84000.0,20627.375351518585,21000.0,5156.843837879646,3.0,,2.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,35.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221987,15.1,60000.0,14733.83953679899,15000.0,3683.4598841997476,2.0,,1.0,7.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,45.0,2.0,1.0,1.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221988,15.1,240000.0,58935.35814719596,80000.0,19645.119382398654,5.0,,1.0,8.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,39.0,2.0,2.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221989,15.1,96000.0,23574.143258878386,16000.0,3929.023876479731,2.0,,1.0,8.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,35.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221990,15.1,240000.0,58935.35814719596,48000.0,11787.071629439193,4.0,,3.0,9.0,10.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,48.0,2.0,5.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221991,15.1,60000.0,14733.83953679899,15000.0,3683.4598841997476,2.0,,2.0,3.0,8.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,16.0,1.0,1.0,0.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221992,15.1,48000.0,11787.071629439193,16000.0,3929.023876479731,2.0,,2.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,20.0,1.0,1.0,0.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221993,15.1,96000.0,23574.143258878386,32000.0,7858.047752959462,3.0,,3.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,20.0,1.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221994,15.1,216000.0,53041.82233247637,108000.0,26520.911166238184,5.0,,1.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,34.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2221995,15.1,180000.0,44201.51861039697,60000.0,14733.839536798989,4.0,,1.0,6.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,1.0,26.0,1.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2221996,15.1,8400.0,2062.7375351518585,2800.0,687.5791783839528,1.0,,3.0,98.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,20.0,1.0,5.0,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2221997,15.1,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,98.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,,1.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,56.0,5.0,1.0,0.0,,3.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0
2221998,15.1,180000.0,44201.51861039697,36000.0,8840.303722079394,4.0,,1.0,8.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,19.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0
2221999,15.1,300000.0,73669.19768399495,42857.142857142855,10524.171097713564,4.0,,3.0,10.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,32.0,1.0,5.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2222000,15.1,36000.0,8840.303722079394,18000.0,4420.151861039697,2.0,,3.0,8.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,19.0,1.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2222001,15.1,96000.0,23574.143258878386,19200.0,4714.828651775677,2.0,,3.0,98.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,31.0,2.0,1.0,99.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,5.0
2222002,15.1,48000.0,11787.071629439193,16000.0,3929.023876479731,2.0,,1.0,3.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,52.0,2.0,4.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,2.0,1.0,1.0
